title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
Huawei 13 Max 256GB/6GB 5G Smartphone (2023),electronics > mobile phones,Huawei,Huawei,,,huawei 13 max 256gb 6gb 5g smartphone  2023,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Realme 19 Ultra 256GB/4GB 5G Smartphone (2025),electronics > mobile phones,Realme,Realme,,,realme 19 ultra 256gb 4gb 5g smartphone  2025,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Infinix 22 Ultra 256GB/12GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 22 ultra 256gb 12gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Xiaomi 19 Max 512GB/16GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 19 max 512gb 16gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Samsung 13 Ultra 512GB/12GB 5G Smartphone (2025),electronics > mobile phones,Samsung,Samsung,,,samsung 13 ultra 512gb 12gb 5g smartphone  2025,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Apple 25 Lite 128GB/8GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 25 lite 128gb 8gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Sony 21 Pro 128GB/16GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 21 pro 128gb 16gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Huawei 16 Plus 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Huawei,Huawei,,,huawei 16 plus 128gb 12gb 5g smartphone  2024,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Nokia 19 Plus 256GB/12GB 5G Smartphone (2023),electronics > mobile phones,Nokia,Nokia,,,nokia 19 plus 256gb 12gb 5g smartphone  2023,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Samsung 18 Pro 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,Samsung,Samsung,,,samsung 18 pro 256gb 8gb 5g smartphone  2024,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Google 21 SE 256GB/16GB 5G Smartphone (2024),electronics > mobile phones,Google,Google,,,google 21 se 256gb 16gb 5g smartphone  2024,electronics   mobile phones,google,google,,,66.66666666666667,1
Huawei 24 Max 128GB/4GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 24 max 128gb 4gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Oppo 18 Max 512GB/4GB 5G Smartphone (2025),electronics > mobile phones,Oppo,Oppo,,,oppo 18 max 512gb 4gb 5g smartphone  2025,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Oppo 16 Max 256GB/6GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 16 max 256gb 6gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Apple 16 SE 64GB/8GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 16 se 64gb 8gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Oppo 22 Pro 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 22 pro 64gb 4gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Samsung 22 Max 128GB/16GB 5G Smartphone (2025),electronics > mobile phones,Samsung,Samsung,,,samsung 22 max 128gb 16gb 5g smartphone  2025,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Nokia 20 Plus 128GB/16GB 5G Smartphone (2024),electronics > mobile phones,Nokia,Nokia,,,nokia 20 plus 128gb 16gb 5g smartphone  2024,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Google 20 Ultra 64GB/12GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 20 ultra 64gb 12gb 5g smartphone  2025,electronics   mobile phones,google,google,,,66.66666666666667,1
Oppo 12 SE 64GB/12GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 12 se 64gb 12gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Nokia 19 Lite 128GB/16GB 5G Smartphone (2024),electronics > mobile phones,Nokia,Nokia,,,nokia 19 lite 128gb 16gb 5g smartphone  2024,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Apple 23 Pro 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 23 pro 64gb 4gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Huawei 22 Max 128GB/8GB 5G Smartphone (2023),electronics > mobile phones,Huawei,Huawei,,,huawei 22 max 128gb 8gb 5g smartphone  2023,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Xiaomi 16 Pro 64GB/4GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 16 pro 64gb 4gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Oppo 24 Lite 128GB/16GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 24 lite 128gb 16gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Xiaomi 22 SE 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 22 se 512gb 16gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Infinix 19 Lite 512GB/12GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 19 lite 512gb 12gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Sony 21 Lite 64GB/6GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 21 lite 64gb 6gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Oppo 18 Pro 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 18 pro 256gb 8gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Sony 25 Pro 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 25 pro 128gb 4gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Realme 19 Plus 128GB/8GB 5G Smartphone (2023),electronics > mobile phones,Realme,Realme,,,realme 19 plus 128gb 8gb 5g smartphone  2023,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Oppo 20 Plus 256GB/4GB 5G Smartphone (2025),electronics > mobile phones,Oppo,Oppo,,,oppo 20 plus 256gb 4gb 5g smartphone  2025,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Realme 22 Plus 128GB/4GB 5G Smartphone (2023),electronics > mobile phones,Realme,Realme,,,realme 22 plus 128gb 4gb 5g smartphone  2023,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Samsung 22 SE 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Samsung,Samsung,,,samsung 22 se 64gb 4gb 5g smartphone  2024,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Realme 21 Plus 256GB/4GB 5G Smartphone (2023),electronics > mobile phones,Realme,Realme,,,realme 21 plus 256gb 4gb 5g smartphone  2023,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Google 22 Max 256GB/12GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 22 max 256gb 12gb 5g smartphone  2025,electronics   mobile phones,google,google,,,66.66666666666667,1
Infinix 19 Plus 128GB/8GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 19 plus 128gb 8gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Sony 24 Ultra 512GB/4GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 24 ultra 512gb 4gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Google 16 Plus 256GB/12GB 5G Smartphone (2023),electronics > mobile phones,Google,Google,,,google 16 plus 256gb 12gb 5g smartphone  2023,electronics   mobile phones,google,google,,,66.66666666666667,1
Huawei 21 Pro 256GB/8GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 21 pro 256gb 8gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Sony 15 Max 128GB/16GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 15 max 128gb 16gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Google 13 Plus 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Google,Google,,,google 13 plus 512gb 16gb 5g smartphone  2024,electronics   mobile phones,google,google,,,66.66666666666667,1
Sony 22 SE 512GB/8GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 22 se 512gb 8gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Nokia 14 Ultra 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Nokia,Nokia,,,nokia 14 ultra 64gb 12gb 5g smartphone  2023,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Motorola 17 Lite 256GB/4GB 5G Smartphone (2025),electronics > mobile phones,Motorola,Motorola,,,motorola 17 lite 256gb 4gb 5g smartphone  2025,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Xiaomi 22 SE 512GB/12GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 22 se 512gb 12gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Motorola 13 Ultra 512GB/16GB 5G Smartphone (2025),electronics > mobile phones,Motorola,Motorola,,,motorola 13 ultra 512gb 16gb 5g smartphone  2025,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Vivo 13 Pro 256GB/6GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 13 pro 256gb 6gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Infinix 15 Ultra 64GB/8GB 5G Smartphone (2023),electronics > mobile phones,Infinix,Infinix,,,infinix 15 ultra 64gb 8gb 5g smartphone  2023,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Oppo 18 Lite 128GB/8GB 5G Smartphone (2023),electronics > mobile phones,Oppo,Oppo,,,oppo 18 lite 128gb 8gb 5g smartphone  2023,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Oppo 25 Pro 64GB/16GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 25 pro 64gb 16gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Realme 25 Pro 128GB/6GB 5G Smartphone (2025),electronics > mobile phones,Realme,Realme,,,realme 25 pro 128gb 6gb 5g smartphone  2025,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Realme 17 Plus 512GB/8GB 5G Smartphone (2025),electronics > mobile phones,Realme,Realme,,,realme 17 plus 512gb 8gb 5g smartphone  2025,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Sony 14 Max 512GB/8GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 14 max 512gb 8gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Sony 22 Pro 512GB/8GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 22 pro 512gb 8gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Xiaomi 15 Ultra 64GB/6GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 15 ultra 64gb 6gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Infinix 24 Pro 512GB/12GB 5G Smartphone (2023),electronics > mobile phones,Infinix,Infinix,,,infinix 24 pro 512gb 12gb 5g smartphone  2023,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Samsung 12 Ultra 128GB/4GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 12 ultra 128gb 4gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Infinix 14 Max 256GB/12GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 14 max 256gb 12gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Huawei 23 Pro 64GB/4GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 23 pro 64gb 4gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Google 16 Max 64GB/8GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 16 max 64gb 8gb 5g smartphone  2025,electronics   mobile phones,google,google,,,66.66666666666667,1
Apple 12 Lite 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Apple,Apple,,,apple 12 lite 128gb 4gb 5g smartphone  2024,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Apple 14 Pro 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 14 pro 64gb 12gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Infinix 24 Pro 128GB/6GB 5G Smartphone (2023),electronics > mobile phones,Infinix,Infinix,,,infinix 24 pro 128gb 6gb 5g smartphone  2023,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Xiaomi 23 Ultra 64GB/4GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 23 ultra 64gb 4gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Vivo 16 Ultra 512GB/8GB 5G Smartphone (2024),electronics > mobile phones,Vivo,Vivo,,,vivo 16 ultra 512gb 8gb 5g smartphone  2024,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Oppo 19 Ultra 512GB/8GB 5G Smartphone (2023),electronics > mobile phones,Oppo,Oppo,,,oppo 19 ultra 512gb 8gb 5g smartphone  2023,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Xiaomi 12 Plus 512GB/16GB 5G Smartphone (2025),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 12 plus 512gb 16gb 5g smartphone  2025,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Oppo 22 Plus 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 22 plus 128gb 4gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Motorola 14 Lite 128GB/8GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 14 lite 128gb 8gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Motorola 17 Max 256GB/12GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 17 max 256gb 12gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Nokia 25 SE 64GB/6GB 5G Smartphone (2025),electronics > mobile phones,Nokia,Nokia,,,nokia 25 se 64gb 6gb 5g smartphone  2025,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Xiaomi 19 Lite 64GB/4GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 19 lite 64gb 4gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Xiaomi 24 Lite 256GB/4GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 24 lite 256gb 4gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Sony 24 Ultra 128GB/16GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 24 ultra 128gb 16gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Motorola 14 Ultra 64GB/6GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 14 ultra 64gb 6gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Google 19 SE 512GB/6GB 5G Smartphone (2024),electronics > mobile phones,Google,Google,,,google 19 se 512gb 6gb 5g smartphone  2024,electronics   mobile phones,google,google,,,66.66666666666667,1
Samsung 13 Ultra 128GB/12GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 13 ultra 128gb 12gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Oppo 15 Plus 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 15 plus 256gb 8gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Xiaomi 22 Ultra 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 22 ultra 64gb 12gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Motorola 16 Pro 256GB/16GB 5G Smartphone (2023),electronics > mobile phones,Motorola,Motorola,,,motorola 16 pro 256gb 16gb 5g smartphone  2023,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Vivo 13 Plus 64GB/16GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 13 plus 64gb 16gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Sony 16 Ultra 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Sony,Sony,,,sony 16 ultra 64gb 4gb 5g smartphone  2024,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Sony 24 Lite 64GB/16GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 24 lite 64gb 16gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Realme 15 Lite 512GB/8GB 5G Smartphone (2024),electronics > mobile phones,Realme,Realme,,,realme 15 lite 512gb 8gb 5g smartphone  2024,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Google 23 Plus 256GB/4GB 5G Smartphone (2025),electronics > mobile phones,Google,Google,,,google 23 plus 256gb 4gb 5g smartphone  2025,electronics   mobile phones,google,google,,,66.66666666666667,1
Oppo 16 Ultra 512GB/16GB 5G Smartphone (2024),electronics > mobile phones,Oppo,Oppo,,,oppo 16 ultra 512gb 16gb 5g smartphone  2024,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Realme 13 Ultra 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Realme,Realme,,,realme 13 ultra 64gb 12gb 5g smartphone  2023,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Vivo 21 Ultra 256GB/12GB 5G Smartphone (2024),electronics > mobile phones,Vivo,Vivo,,,vivo 21 ultra 256gb 12gb 5g smartphone  2024,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Motorola 13 Ultra 256GB/8GB 5G Smartphone (2024),electronics > mobile phones,Motorola,Motorola,,,motorola 13 ultra 256gb 8gb 5g smartphone  2024,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Vivo 18 Plus 512GB/4GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 18 plus 512gb 4gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Vivo 13 Plus 128GB/8GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 13 plus 128gb 8gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Apple 25 SE 64GB/12GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 25 se 64gb 12gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Infinix 13 Plus 256GB/6GB 5G Smartphone (2024),electronics > mobile phones,Infinix,Infinix,,,infinix 13 plus 256gb 6gb 5g smartphone  2024,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Apple 12 Max 128GB/8GB 5G Smartphone (2023),electronics > mobile phones,Apple,Apple,,,apple 12 max 128gb 8gb 5g smartphone  2023,electronics   mobile phones,apple,apple,,,66.66666666666667,1
Vivo 19 SE 256GB/12GB 5G Smartphone (2025),electronics > mobile phones,Vivo,Vivo,,,vivo 19 se 256gb 12gb 5g smartphone  2025,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Infinix 12 Plus 256GB/16GB 5G Smartphone (2025),electronics > mobile phones,Infinix,Infinix,,,infinix 12 plus 256gb 16gb 5g smartphone  2025,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Realme 22 SE 64GB/8GB 5G Smartphone (2024),electronics > mobile phones,Realme,Realme,,,realme 22 se 64gb 8gb 5g smartphone  2024,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Sony 15 Ultra 128GB/8GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 15 ultra 128gb 8gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Xiaomi 13 Max 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 13 max 64gb 4gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Xiaomi 22 SE 128GB/8GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 22 se 128gb 8gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Xiaomi 23 SE 64GB/6GB 5G Smartphone (2023),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 23 se 64gb 6gb 5g smartphone  2023,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Samsung 16 SE 256GB/4GB 5G Smartphone (2025),electronics > mobile phones,Samsung,Samsung,,,samsung 16 se 256gb 4gb 5g smartphone  2025,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Huawei 22 Plus 128GB/16GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 22 plus 128gb 16gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Google 25 Pro 64GB/12GB 5G Smartphone (2024),electronics > mobile phones,Google,Google,,,google 25 pro 64gb 12gb 5g smartphone  2024,electronics   mobile phones,google,google,,,66.66666666666667,1
Huawei 16 Max 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Huawei,Huawei,,,huawei 16 max 128gb 12gb 5g smartphone  2024,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Huawei 24 Ultra 256GB/4GB 5G Smartphone (2023),electronics > mobile phones,Huawei,Huawei,,,huawei 24 ultra 256gb 4gb 5g smartphone  2023,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Huawei 21 Lite 512GB/12GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 21 lite 512gb 12gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Sony 21 Ultra 512GB/12GB 5G Smartphone (2025),electronics > mobile phones,Sony,Sony,,,sony 21 ultra 512gb 12gb 5g smartphone  2025,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Realme 16 SE 256GB/6GB 5G Smartphone (2025),electronics > mobile phones,Realme,Realme,,,realme 16 se 256gb 6gb 5g smartphone  2025,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Samsung 12 Plus 128GB/4GB 5G Smartphone (2025),electronics > mobile phones,Samsung,Samsung,,,samsung 12 plus 128gb 4gb 5g smartphone  2025,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Huawei 23 Max 128GB/16GB 5G Smartphone (2024),electronics > mobile phones,Huawei,Huawei,,,huawei 23 max 128gb 16gb 5g smartphone  2024,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Oppo 22 SE 256GB/16GB 5G Smartphone (2025),electronics > mobile phones,Oppo,Oppo,,,oppo 22 se 256gb 16gb 5g smartphone  2025,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Vivo 14 Pro 256GB/4GB 5G Smartphone (2024),electronics > mobile phones,Vivo,Vivo,,,vivo 14 pro 256gb 4gb 5g smartphone  2024,electronics   mobile phones,vivo,vivo,,,66.66666666666667,1
Oppo 14 Max 64GB/16GB 5G Smartphone (2023),electronics > mobile phones,Oppo,Oppo,,,oppo 14 max 64gb 16gb 5g smartphone  2023,electronics   mobile phones,oppo,oppo,,,66.66666666666667,1
Motorola 15 SE 128GB/4GB 5G Smartphone (2025),electronics > mobile phones,Motorola,Motorola,,,motorola 15 se 128gb 4gb 5g smartphone  2025,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Nokia 13 Lite 128GB/16GB 5G Smartphone (2025),electronics > mobile phones,Nokia,Nokia,,,nokia 13 lite 128gb 16gb 5g smartphone  2025,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Realme 21 Lite 64GB/4GB 5G Smartphone (2024),electronics > mobile phones,Realme,Realme,,,realme 21 lite 64gb 4gb 5g smartphone  2024,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Infinix 25 Max 256GB/6GB 5G Smartphone (2024),electronics > mobile phones,Infinix,Infinix,,,infinix 25 max 256gb 6gb 5g smartphone  2024,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Realme 17 Pro 512GB/16GB 5G Smartphone (2023),electronics > mobile phones,Realme,Realme,,,realme 17 pro 512gb 16gb 5g smartphone  2023,electronics   mobile phones,realme,realme,,,66.66666666666667,1
Samsung 15 SE 512GB/8GB 5G Smartphone (2024),electronics > mobile phones,Samsung,Samsung,,,samsung 15 se 512gb 8gb 5g smartphone  2024,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
Infinix 17 Plus 128GB/4GB 5G Smartphone (2024),electronics > mobile phones,Infinix,Infinix,,,infinix 17 plus 128gb 4gb 5g smartphone  2024,electronics   mobile phones,infinix,infinix,,,66.66666666666667,1
Huawei 21 Lite 256GB/6GB 5G Smartphone (2025),electronics > mobile phones,Huawei,Huawei,,,huawei 21 lite 256gb 6gb 5g smartphone  2025,electronics   mobile phones,huawei,huawei,,,66.66666666666667,1
Nokia 19 SE 128GB/8GB 5G Smartphone (2024),electronics > mobile phones,Nokia,Nokia,,,nokia 19 se 128gb 8gb 5g smartphone  2024,electronics   mobile phones,nokia,nokia,,,66.66666666666667,1
Xiaomi 14 Max 128GB/12GB 5G Smartphone (2024),electronics > mobile phones,Xiaomi,Xiaomi,,,xiaomi 14 max 128gb 12gb 5g smartphone  2024,electronics   mobile phones,xiaomi,xiaomi,,,66.66666666666667,1
Motorola 21 Lite 128GB/12GB 5G Smartphone (2023),electronics > mobile phones,Motorola,Motorola,,,motorola 21 lite 128gb 12gb 5g smartphone  2023,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Motorola 15 Max 128GB/12GB 5G Smartphone (2023),electronics > mobile phones,Motorola,Motorola,,,motorola 15 max 128gb 12gb 5g smartphone  2023,electronics   mobile phones,motorola,motorola,,,66.66666666666667,1
Sony 22 Lite 256GB/4GB 5G Smartphone (2023),electronics > mobile phones,Sony,Sony,,,sony 22 lite 256gb 4gb 5g smartphone  2023,electronics   mobile phones,sony,sony,,,66.66666666666667,1
Samsung 15 Plus 512GB/6GB 5G Smartphone (2023),electronics > mobile phones,Samsung,Samsung,,,samsung 15 plus 512gb 6gb 5g smartphone  2023,electronics   mobile phones,samsung,samsung,,,66.66666666666667,1
