title,categories,manufacturer,brand,category_code,brand01,title_clean,categories_clean,manufacturer_clean,brand_clean,category_code_clean,brand01_clean,max_match_score,match_count
,,,,,neo,,,,,,neo,80.0,0
,,,,,polaris,,,,,,polaris,46.15384615384615,0
,,,,,gezatone,,,,,,gezatone,50.0,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,,,,,,,,,0.0,0
,,,,electronics.audio.headphone,hyperx,,,,,electronics audio headphone,hyperx,59.25925925925925,0
,,,,computers.peripherals.mouse,,,,,,computers peripherals mouse,,50.0,0
,,,,electronics.video.tv,lg,,,,,electronics video tv,lg,50.0,0
,,,,,akvafor,,,,,,akvafor,22.22222222222222,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,,technodom,,,,,,technodom,36.36363636363637,0
,,,,,panasonic,,,,,,panasonic,40.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.personal.hair_cutter,philips,,,,,appliances personal hair cutter,philips,58.06451612903225,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,58.06451612903225,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,appliances.personal.scales,polaris,,,,,appliances personal scales,polaris,58.06451612903225,0
,,,,,akvafor,,,,,,akvafor,22.22222222222222,0
,,,,,akvafor,,,,,,akvafor,22.22222222222222,0
,,,,appliances.kitchen.kettle,tefal,,,,,appliances kitchen kettle,tefal,53.84615384615385,0
,,,,furniture.kitchen.table,tefal,,,,,furniture kitchen table,tefal,43.47826086956522,0
,,,,appliances.kitchen.blender,,,,,,appliances kitchen blender,,53.84615384615385,0
,,,,,barjher,,,,,,barjher,33.333333333333336,0
,,,,appliances.kitchen.blender,philips,,,,,appliances kitchen blender,philips,53.84615384615385,0
,,,,furniture.kitchen.table,oral-b,,,,,furniture kitchen table,oral b,50.0,0
,,,,construction.tools.screw,usams,,,,,construction tools screw,usams,34.48275862068966,0
,,,,appliances.kitchen.washer,samsung,,,,,appliances kitchen washer,samsung,53.84615384615385,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,59.25925925925925,0
,,,,,jbl,,,,,,jbl,33.333333333333336,0
,,,,,sony,,,,,,sony,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,delonghi,,,,,,delonghi,37.5,0
,,,,stationery.battery,varta,,,,,stationery battery,varta,41.666666666666664,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,computers.peripherals.printer,epson,,,,,computers peripherals printer,epson,60.0,0
,,,,stationery.cartrige,epson,,,,,stationery cartrige,epson,60.0,0
,,,,stationery.cartrige,epson,,,,,stationery cartrige,epson,60.0,0
,,,,stationery.cartrige,epson,,,,,stationery cartrige,epson,60.0,0
,,,,stationery.cartrige,epson,,,,,stationery cartrige,epson,60.0,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,computers.components.motherboard,asrock,,,,,computers components motherboard,asrock,50.0,0
,,,,appliances.kitchen.juicer,braun,,,,,appliances kitchen juicer,braun,53.84615384615385,0
,,,,,filtero,,,,,,filtero,42.85714285714286,0
,,,,,delonghi,,,,,,delonghi,37.5,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,appliances.environment.water_heater,midea,,,,,appliances environment water heater,midea,53.84615384615385,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,,advantek,,,,,,advantek,36.36363636363637,0
,,,,appliances.kitchen.refrigerators,ava,,,,,appliances kitchen refrigerators,ava,53.84615384615385,0
,,,,computers.network.router,altel,,,,,computers network router,altel,60.0,0
,,,,furniture.kitchen.table,,,,,,furniture kitchen table,,43.47826086956522,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,appliances.kitchen.grill,polaris,,,,,appliances kitchen grill,polaris,53.84615384615385,0
,,,,,rowenta,,,,,,rowenta,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,53.84615384615385,0
,,,,electronics.telephone,panasonic,,,,,electronics telephone,panasonic,64.0,0
,,,,,ggg,,,,,,ggg,0.0,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.components.hdd,transcend,,,,,computers components hdd,transcend,50.0,0
,,,,appliances.kitchen.refrigerators,midea,,,,,appliances kitchen refrigerators,midea,53.84615384615385,0
,,,,appliances.kitchen.washer,beko,,,,,appliances kitchen washer,beko,53.84615384615385,0
,,,,,dji,,,,,,dji,0.0,0
,,,,electronics.telephone,dji,,,,,electronics telephone,dji,64.0,0
,,,,,flama,,,,,,flama,19.999999999999996,0
,,,,appliances.environment.water_heater,midea,,,,,appliances environment water heater,midea,53.84615384615385,0
,,,,electronics.clocks,apple,,,,,electronics clocks,apple,100.0,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,electronics.tablet,apple,,,,,electronics tablet,apple,100.0,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.kettle,vitek,,,,,appliances kitchen kettle,vitek,53.84615384615385,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,electronics.clocks,apple,,,,,electronics clocks,apple,100.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,,flama,,,,,,flama,19.999999999999996,0
,,,,,janome,,,,,,janome,50.0,0
,,,,,,,,,,,,0.0,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,,braun,,,,,,braun,33.333333333333336,0
,,,,,lg,,,,,,lg,50.0,0
,,,,computers.peripherals.mouse,genius,,,,,computers peripherals mouse,genius,50.0,0
,,,,stationery.paper,svetocopy,,,,,stationery paper,svetocopy,41.666666666666664,0
,,,,electronics.tablet,samsung,,,,,electronics tablet,samsung,37.03703703703704,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,computers.components.cpu,intel,,,,,computers components cpu,intel,50.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.refrigerators,midea,,,,,appliances kitchen refrigerators,midea,53.84615384615385,0
,,,,electronics.telephone,nokia,,,,,electronics telephone,nokia,64.0,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,,iqos,,,,,,iqos,50.0,0
,,,,computers.peripherals.camera,logitech,,,,,computers peripherals camera,logitech,50.0,0
,,,,computers.notebook,microlab,,,,,computers notebook,microlab,41.666666666666664,0
,,,,,redmond,,,,,,redmond,42.85714285714286,0
,,,,appliances.environment.vacuum,bosch,,,,,appliances environment vacuum,bosch,53.84615384615385,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.iron,maxwell,,,,,appliances iron,maxwell,59.25925925925925,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,computers.peripherals.mouse,logitech,,,,,computers peripherals mouse,logitech,50.0,0
,,,,computers.peripherals.joystick,sony,,,,,computers peripherals joystick,sony,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.printer,epson,,,,,computers peripherals printer,epson,60.0,0
,,,,apparel.glove,xbox,,,,,apparel glove,xbox,56.00000000000001,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,58.06451612903225,0
,,,,,spigen,,,,,,spigen,33.333333333333336,0
,,,,,spigen,,,,,,spigen,33.333333333333336,0
,,,,appliances.kitchen.kettle,philips,,,,,appliances kitchen kettle,philips,53.84615384615385,0
,,,,,redmond,,,,,,redmond,42.85714285714286,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.monitor,lg,,,,,computers peripherals monitor,lg,50.0,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,53.84615384615385,0
,,,,computers.peripherals.keyboard,microsoft,,,,,computers peripherals keyboard,microsoft,50.0,0
,,,,computers.peripherals.keyboard,logitech,,,,,computers peripherals keyboard,logitech,50.0,0
,,,,computers.peripherals.keyboard,logitech,,,,,computers peripherals keyboard,logitech,50.0,0
,,,,electronics.audio.headphone,jbl,,,,,electronics audio headphone,jbl,59.25925925925925,0
,,,,appliances.environment.water_heater,hyundai,,,,,appliances environment water heater,hyundai,53.84615384615385,0
,,,,appliances.personal.scales,beurer,,,,,appliances personal scales,beurer,58.06451612903225,0
,,,,stationery.battery,duracell,,,,,stationery battery,duracell,41.666666666666664,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,,,,,,,,0.0,0
,,,,computers.network.router,d-link,,,,,computers network router,d link,42.85714285714286,0
,,,,kids.skates,xiaomi,,,,,kids skates,xiaomi,33.333333333333336,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,appliances.environment.vacuum,tefal,,,,,appliances environment vacuum,tefal,53.84615384615385,0
,,,,stationery.paper,,,,,,stationery paper,,41.666666666666664,0
,,,,electronics.tablet,apple,,,,,electronics tablet,apple,100.0,0
,,,,stationery.battery,camelion,,,,,stationery battery,camelion,41.666666666666664,0
,,,,appliances.kitchen.juicer,braun,,,,,appliances kitchen juicer,braun,53.84615384615385,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,,bestway,,,,,,bestway,44.44444444444444,0
,,,,appliances.kitchen.blender,polaris,,,,,appliances kitchen blender,polaris,53.84615384615385,0
,,,,,vitek,,,,,,vitek,28.57142857142857,0
,,,,appliances.kitchen.coffee_grinder,bosch,,,,,appliances kitchen coffee grinder,bosch,53.84615384615385,0
,,,,construction.tools.screw,samsung,,,,,construction tools screw,samsung,34.48275862068966,0
,,,,computers.network.router,mercusys,,,,,computers network router,mercusys,42.85714285714286,0
,,,,kids.skates,kaabo,,,,,kids skates,kaabo,33.333333333333336,0
,,,,,microsoft,,,,,,microsoft,33.333333333333336,0
,,,,,rowenta,,,,,,rowenta,50.0,0
,,,,,apple,,,,,,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,,vitek,,,,,,vitek,28.57142857142857,0
,,,,,transcend,,,,,,transcend,33.333333333333336,0
,,,,appliances.environment.fan,ava,,,,,appliances environment fan,ava,53.84615384615385,0
,,,,,akvafor,,,,,,akvafor,22.22222222222222,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,apple,,,,,electronics smartphone,apple,100.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,auto.accessories.videoregister,xiaomi,,,,,auto accessories videoregister,xiaomi,43.75,0
,,,,computers.notebook,tucano,,,,,computers notebook,tucano,50.0,0
,,,,,berghoff,,,,,,berghoff,37.5,0
,,,,appliances.kitchen.kettle,braun,,,,,appliances kitchen kettle,braun,53.84615384615385,0
,,,,computers.peripherals.mouse,logitech,,,,,computers peripherals mouse,logitech,50.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.environment.vacuum,lg,,,,,appliances environment vacuum,lg,53.84615384615385,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,53.84615384615385,0
,,,,appliances.kitchen.washer,lg,,,,,appliances kitchen washer,lg,53.84615384615385,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,computers.components.hdd,kingston,,,,,computers components hdd,kingston,50.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,stationery.cartrige,canon,,,,,stationery cartrige,canon,57.14285714285714,0
,,,,stationery.cartrige,hp,,,,,stationery cartrige,hp,50.0,0
,,,,appliances.kitchen.mixer,polaris,,,,,appliances kitchen mixer,polaris,53.84615384615385,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,furniture.kitchen.table,tefal,,,,,furniture kitchen table,tefal,43.47826086956522,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,,tefal,,,,,,tefal,40.0,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,53.84615384615385,0
,,,,,e.gov,,,,,,e gov,60.0,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,appliances.kitchen.kettle,bosch,,,,,appliances kitchen kettle,bosch,53.84615384615385,0
,,,,,,,,,,,,0.0,0
,,,,appliances.personal.massager,beurer,,,,,appliances personal massager,beurer,58.06451612903225,0
,,,,appliances.kitchen.microwave,lg,,,,,appliances kitchen microwave,lg,53.84615384615385,0
,,,,appliances.environment.vacuum,bosch,,,,,appliances environment vacuum,bosch,53.84615384615385,0
,,,,electronics.smartphone,oppo,,,,,electronics smartphone,oppo,54.54545454545454,0
,,,,computers.components.videocards,gigabyte,,,,,computers components videocards,gigabyte,50.0,0
,,,,computers.peripherals.monitor,samsung,,,,,computers peripherals monitor,samsung,50.0,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.kitchen.hood,bosch,,,,,appliances kitchen hood,bosch,53.84615384615385,0
,,,,appliances.iron,maxwell,,,,,appliances iron,maxwell,59.25925925925925,0
,,,,,huawei,,,,,,huawei,36.36363636363637,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,computers.peripherals.mouse,logitech,,,,,computers peripherals mouse,logitech,50.0,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,appliances.environment.vacuum,ozone,,,,,appliances environment vacuum,ozone,66.66666666666667,0
,,,,,rowenta,,,,,,rowenta,50.0,0
,,,,appliances.kitchen.refrigerators,indesit,,,,,appliances kitchen refrigerators,indesit,60.0,0
,,,,,samsung,,,,,,samsung,25.0,0
,,,,appliances.kitchen.microwave,samsung,,,,,appliances kitchen microwave,samsung,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.network.router,mercusys,,,,,computers network router,mercusys,42.85714285714286,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,bloody,,,,,electronics audio headphone,bloody,59.25925925925925,0
,,,,electronics.audio.headphone,panasonic,,,,,electronics audio headphone,panasonic,59.25925925925925,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.tablet,apple,,,,,electronics tablet,apple,100.0,0
,,,,stationery.paper,epson,,,,,stationery paper,epson,60.0,0
,,,,stationery.paper,epson,,,,,stationery paper,epson,60.0,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,appliances.kitchen.refrigerators,birjusa,,,,,appliances kitchen refrigerators,birjusa,53.84615384615385,0
,,,,appliances.iron,polaris,,,,,appliances iron,polaris,59.25925925925925,0
,,,,computers.network.router,tp-link,,,,,computers network router,tp link,42.85714285714286,0
,,,,computers.notebook,ipower,,,,,computers notebook,ipower,50.0,0
,,,,computers.peripherals.keyboard,genius,,,,,computers peripherals keyboard,genius,50.0,0
,,,,,xiaomi,,,,,,xiaomi,25.0,0
,,,,furniture.living_room.shelving,tefal,,,,,furniture living room shelving,tefal,40.0,0
,,,,,a-case,,,,,,a case,50.0,0
,,,,appliances.environment.fan,polaris,,,,,appliances environment fan,polaris,53.84615384615385,0
,,,,computers.notebook,trust,,,,,computers notebook,trust,41.666666666666664,0
,,,,appliances.kitchen.kettle,tefal,,,,,appliances kitchen kettle,tefal,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,maestro,,,,,,maestro,44.44444444444444,0
,,,,electronics.telephone,panasonic,,,,,electronics telephone,panasonic,64.0,0
,,,,appliances.kitchen.refrigerators,midea,,,,,appliances kitchen refrigerators,midea,53.84615384615385,0
,,,,appliances.environment.air_conditioner,samsung,,,,,appliances environment air conditioner,samsung,53.84615384615385,0
,,,,electronics.video.tv,ava,,,,,electronics video tv,ava,37.03703703703704,0
,,,,,insight,,,,,,insight,40.0,0
,,,,stationery.cartrige,nv-print,,,,,stationery cartrige,nv print,42.85714285714286,0
,,,,stationery.cartrige,nv-print,,,,,stationery cartrige,nv print,42.85714285714286,0
,,,,stationery.cartrige,nv-print,,,,,stationery cartrige,nv print,42.85714285714286,0
,,,,stationery.cartrige,nv-print,,,,,stationery cartrige,nv print,42.85714285714286,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,58.06451612903225,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,,,,,,,,,0.0,0
,,,,computers.peripherals.keyboard,,,,,,computers peripherals keyboard,,50.0,0
,,,,computers.peripherals.mouse,genius,,,,,computers peripherals mouse,genius,50.0,0
,,,,computers.peripherals.monitor,samsung,,,,,computers peripherals monitor,samsung,50.0,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,electronics.tablet,samsung,,,,,electronics tablet,samsung,37.03703703703704,0
,,,,computers.components.hdd,samsung,,,,,computers components hdd,samsung,50.0,0
,,,,,remington,,,,,,remington,36.36363636363637,0
,,,,computers.notebook,ipower,,,,,computers notebook,ipower,50.0,0
,,,,computers.peripherals.mouse,steelseries,,,,,computers peripherals mouse,steelseries,50.0,0
,,,,computers.peripherals.mouse,steelseries,,,,,computers peripherals mouse,steelseries,50.0,0
,,,,computers.peripherals.mouse,steelseries,,,,,computers peripherals mouse,steelseries,50.0,0
,,,,computers.peripherals.mouse,steelseries,,,,,computers peripherals mouse,steelseries,50.0,0
,,,,computers.peripherals.mouse,asus,,,,,computers peripherals mouse,asus,50.0,0
,,,,computers.peripherals.mouse,zowie,,,,,computers peripherals mouse,zowie,50.0,0
,,,,computers.peripherals.mouse,zowie,,,,,computers peripherals mouse,zowie,50.0,0
,,,,computers.peripherals.mouse,zowie,,,,,computers peripherals mouse,zowie,50.0,0
,,,,computers.peripherals.mouse,zowie,,,,,computers peripherals mouse,zowie,50.0,0
,,,,computers.peripherals.mouse,hyperx,,,,,computers peripherals mouse,hyperx,50.0,0
,,,,computers.peripherals.mouse,hyperx,,,,,computers peripherals mouse,hyperx,50.0,0
,,,,,philips,,,,,,philips,46.15384615384615,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.personal.hair_cutter,philips,,,,,appliances personal hair cutter,philips,58.06451612903225,0
,,,,appliances.environment.air_conditioner,ava,,,,,appliances environment air conditioner,ava,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.blender,sencor,,,,,appliances kitchen blender,sencor,53.84615384615385,0
,,,,appliances.kitchen.blender,sencor,,,,,appliances kitchen blender,sencor,53.84615384615385,0
,,,,appliances.kitchen.blender,neo,,,,,appliances kitchen blender,neo,80.0,0
,,,,appliances.kitchen.blender,,,,,,appliances kitchen blender,,53.84615384615385,0
,,,,,sencor,,,,,,sencor,50.0,0
,,,,,polaris,,,,,,polaris,46.15384615384615,0
,,,,appliances.personal.scales,scarlett,,,,,appliances personal scales,scarlett,58.06451612903225,0
,,,,computers.components.cpu,,,,,,computers components cpu,,50.0,0
,,,,computers.components.cpu,bosch,,,,,computers components cpu,bosch,50.0,0
,,,,,jbl,,,,,,jbl,33.333333333333336,0
,,,,apparel.glove,sony,,,,,apparel glove,sony,56.00000000000001,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.kitchen.blender,braun,,,,,appliances kitchen blender,braun,53.84615384615385,0
,,,,computers.notebook,asus,,,,,computers notebook,asus,41.666666666666664,0
,,,,appliances.environment.vacuum,karcher,,,,,appliances environment vacuum,karcher,53.84615384615385,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,electronics.audio.headphone,samsung,,,,,electronics audio headphone,samsung,59.25925925925925,0
,,,,appliances.kitchen.microwave,ava,,,,,appliances kitchen microwave,ava,53.84615384615385,0
,,,,appliances.kitchen.blender,,,,,,appliances kitchen blender,,53.84615384615385,0
,,,,appliances.kitchen.coffee_grinder,polaris,,,,,appliances kitchen coffee grinder,polaris,53.84615384615385,0
,,,,construction.tools.screw,samsung,,,,,construction tools screw,samsung,34.48275862068966,0
,,,,electronics.audio.headphone,apple,,,,,electronics audio headphone,apple,100.0,0
,,,,appliances.personal.massager,bellissima,,,,,appliances personal massager,bellissima,58.06451612903225,0
,,,,,a-case,,,,,,a case,50.0,0
,,,,appliances.environment.water_heater,ariston,,,,,appliances environment water heater,ariston,53.84615384615385,0
,,,,,berghoff,,,,,,berghoff,37.5,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,stationery.battery,duracell,,,,,stationery battery,duracell,41.666666666666664,0
,,,,,activision,,,,,,activision,30.000000000000004,0
,,,,apparel.glove,nintendo,,,,,apparel glove,nintendo,56.00000000000001,0
,,,,electronics.smartphone,huawei,,,,,electronics smartphone,huawei,54.54545454545454,0
,,,,appliances.environment.air_conditioner,ava,,,,,appliances environment air conditioner,ava,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,electronics.audio.headphone,microlab,,,,,electronics audio headphone,microlab,59.25925925925925,0
,,,,appliances.kitchen.washer,lg,,,,,appliances kitchen washer,lg,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,computers.notebook,trust,,,,,computers notebook,trust,41.666666666666664,0
,,,,appliances.kitchen.hood,beko,,,,,appliances kitchen hood,beko,53.84615384615385,0
,,,,appliances.environment.vacuum,karcher,,,,,appliances environment vacuum,karcher,53.84615384615385,0
,,,,appliances.environment.air_conditioner,beko,,,,,appliances environment air conditioner,beko,53.84615384615385,0
,,,,computers.notebook,lenovo,,,,,computers notebook,lenovo,50.0,0
,,,,appliances.kitchen.refrigerators,samsung,,,,,appliances kitchen refrigerators,samsung,53.84615384615385,0
,,,,appliances.kitchen.refrigerators,atlant,,,,,appliances kitchen refrigerators,atlant,53.84615384615385,0
,,,,appliances.environment.vacuum,karcher,,,,,appliances environment vacuum,karcher,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,appliances.iron,maxwell,,,,,appliances iron,maxwell,59.25925925925925,0
,,,,construction.tools.screw,sbs,,,,,construction tools screw,sbs,50.0,0
,,,,computers.peripherals.mouse,delux,,,,,computers peripherals mouse,delux,50.0,0
,,,,kids.skates,ninebot,,,,,kids skates,ninebot,60.0,0
,,,,appliances.environment.air_conditioner,ava,,,,,appliances environment air conditioner,ava,53.84615384615385,0
,,,,electronics.smartphone,xiaomi,,,,,electronics smartphone,xiaomi,54.54545454545454,0
,,,,appliances.environment.vacuum,samsung,,,,,appliances environment vacuum,samsung,53.84615384615385,0
,,,,appliances.kitchen.refrigerators,ava,,,,,appliances kitchen refrigerators,ava,53.84615384615385,0
,,,,electronics.smartphone,samsung,,,,,electronics smartphone,samsung,54.54545454545454,0
,,,,,barkan,,,,,,barkan,28.57142857142857,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,electronics.video.tv,ava,,,,,electronics video tv,ava,37.03703703703704,0
,,,,electronics.video.tv,samsung,,,,,electronics video tv,samsung,37.03703703703704,0
,,,,,a-case,,,,,,a case,50.0,0
